Pollutant,Sector,Source,Fuel_Name,Year,Emission_Factor,Emissions
Nitrous Oxide,Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,Grazing,2013,0.0117857142827705,Emissions
Nitrous Oxide,Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,Spreading,2013,0.0117857142806731,Emissions
Nitrous Oxide,Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,Storage,2013,0.0117857142829698,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Direct,Grazing,2013,0.006703759470349,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Direct,Housing,2013,0.0276525064430765,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Direct,Spreading,2013,0.0078800937802766,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,Grazing,2013,0.015714285709945,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,Housing,2013,0.0157142857131926,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,Spreading,2013,0.0157142857081981,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,Storage,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,Yarding,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Indirect Leach,Grazing,2013,0.0117857142830905,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Indirect Leach,Spreading,2013,0.0117857142823835,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Indirect Leach,Storage,2013,0.0117857142860436,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Direct,Grazing,2013,0.0066709016422127,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Direct,Housing,2013,0.0318602302630445,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Direct,Spreading,2013,0.0074031408377249,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,Grazing,2013,0.0157142857048143,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,Housing,2013,0.0157142857093314,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,Spreading,2013,0.0157142857096981,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,Storage,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,Yarding,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Indirect Leach,Grazing,2013,0.011785714281843,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Indirect Leach,Spreading,2013,0.0117857142838919,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Indirect Leach,Storage,2013,0.011785714282869,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Direct,Grazing,2013,0.006716503648819,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Direct,Housing,2013,0.0248709879873776,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Direct,Spreading,2013,0.0082776557537252,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Indirect Deposition,Grazing,2013,0.0157142857095765,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Indirect Deposition,Housing,2013,0.0157142857074329,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Indirect Deposition,Spreading,2013,0.0157142857051748,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Indirect Deposition,Storage,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Indirect Deposition,Yarding,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Indirect Leach,Grazing,2013,0.0117857142823099,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Indirect Leach,Spreading,2013,0.0117857142819405,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Indirect Leach,Storage,2013,0.0117857142804045,Emissions
Nitrous Oxide,Agriculture,Cropland management,Mineralisation,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Cropland management,Mineralisation - indirect leach,2013,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Direct,Grazing,2013,0.0075703234489675,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Direct,Housing,2013,0.035889689033113,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Direct,Spreading,2013,0.0059796081997289,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Indirect Deposition,Grazing,2013,0.0157142857099364,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Indirect Deposition,Housing,2013,0.0157142857086539,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Indirect Deposition,Spreading,2013,0.0157142857113456,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Indirect Deposition,Storage,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Indirect Deposition,Yarding,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Indirect Leach,Grazing,2013,0.0117857142818708,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Indirect Leach,Spreading,2013,0.0117857142814205,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Indirect Leach,Storage,2013,0.0117857142803118,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Direct,Grazing,2013,0.0075256876735117,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Direct,Housing,2013,0.0222677241998462,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Direct,Spreading,2013,0.0082730676759976,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Indirect Deposition,Grazing,2013,0.0157142857134145,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Indirect Deposition,Housing,2013,0.0157142857120962,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Indirect Deposition,Spreading,2013,0.0157142857108765,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Indirect Deposition,Storage,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Indirect Deposition,Yarding,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Indirect Leach,Grazing,2013,0.0117857142829021,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Indirect Leach,Spreading,2013,0.0117857142829821,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Indirect Leach,Storage,2013,0.0117857142844006,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Direct,Grazing,2013,0.0075025369133546,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Direct,Housing,2013,0.0261895854819823,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Direct,Spreading,2013,0.0076926600389884,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Grazing,2013,0.0157142857115883,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Housing,2013,0.0157142857113274,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Spreading,2013,0.0157142857101192,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Storage,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Yarding,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Indirect Leach,Grazing,2013,0.0117857142849914,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Indirect Leach,Spreading,2013,0.0117857142829774,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Indirect Leach,Storage,2013,0.0117857142830488,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Direct,Grazing,2013,0.0066843038652748,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Direct,Housing,2013,0.0306967397129254,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Direct,Spreading,2013,0.0075230828708349,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Indirect Deposition,Grazing,2013,0.0157142857126662,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Indirect Deposition,Housing,2013,0.0157142857092361,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Indirect Deposition,Spreading,2013,0.0157142857118876,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Indirect Deposition,Storage,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Indirect Deposition,Yarding,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Indirect Leach,Grazing,2013,0.0117857142839099,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Indirect Leach,Spreading,2013,0.0117857142848718,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Indirect Leach,Storage,2013,0.0117857142836512,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Direct,Grazing,2013,0.0066885028352254,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Direct,Housing,2013,0.0323617797140043,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Direct,Spreading,2013,0.0072173965919453,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Indirect Deposition,Grazing,2013,0.0157142857084807,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Indirect Deposition,Housing,2013,0.0157142857105538,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Indirect Deposition,Spreading,2013,0.0157142857105385,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Indirect Deposition,Storage,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Indirect Deposition,Yarding,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Indirect Leach,Grazing,2013,0.0117857142835658,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Indirect Leach,Spreading,2013,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Indirect Leach,Storage,2013,0.0117857142836438,Emissions
Nitrous Oxide,Agriculture,Agricultural Horses - Direct,Grazing,2013,0.007143714283766,Emissions
Nitrous Oxide,Agriculture,Agricultural Horses - Direct,Housing,2013,0.03142857142,Emissions
Nitrous Oxide,Agriculture,Agricultural Horses - Direct,Spreading,2013,0.005712142855585,Emissions
Nitrous Oxide,Agriculture,Agricultural Horses - Indirect Deposition,Grazing,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Agricultural Horses - Indirect Deposition,Housing,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Agricultural Horses - Indirect Deposition,Spreading,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Agricultural Horses - Indirect Deposition,Storage,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Agricultural Horses - Indirect Leach,Grazing,2013,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Agricultural Horses - Indirect Leach,Spreading,2013,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Agricultural Horses - Indirect Leach,Storage,2013,0.0117857142825,Emissions
Methane,Agriculture,Digestate,Pig - Boar,2013,2.50572741470491e-05,Emissions
Methane,Agriculture,Digestate,Poultry - Broilers,2013,1.80168176593962e-07,Emissions
Methane,Agriculture,Digestate,Dairy - Dairy Cows,2013,3.57415072757191e-05,Emissions
Methane,Agriculture,Digestate,Pig - Fattening Pig 20 to 80 kg,2013,2.22988558766753e-05,Emissions
Methane,Agriculture,Digestate,Pig - Fattening Pig < 20 kg,2013,1.83661636380575e-05,Emissions
Methane,Agriculture,Digestate,Pig - Fattening Pig > 80 kg,2013,2.21560016561789e-05,Emissions
Methane,Agriculture,Digestate,Pig - Gilt,2013,2.14877881857734e-05,Emissions
Methane,Agriculture,Digestate,Poultry - Laying Hens,2013,3.60557770630702e-07,Emissions
Methane,Agriculture,Digestate,Poultry - Other,2013,3.70122236348536e-08,Emissions
Methane,Agriculture,Digestate,Pig - Sow,2013,2.10424514640257e-05,Emissions
Methane,Agriculture,Digestate,Poultry - Turkeys,2013,1.33171870454394e-06,Emissions
Methane,Agriculture,Digestate,Other cattle - Beef females for slaughter,2013,5.56060075272447e-06,Emissions
Methane,Agriculture,Digestate,Other cattle - Bulls for breeding,2013,7.15756020319052e-06,Emissions
Methane,Agriculture,Digestate,Other cattle - Cereal fed bull,2013,9.34352410019075e-06,Emissions
Methane,Agriculture,Digestate,Other cattle - Cows,2013,8.24627704552473e-06,Emissions
Methane,Agriculture,Digestate,Other cattle - Dairy Calves Female,2013,4.36734039207896e-06,Emissions
Methane,Agriculture,Digestate,Other cattle - Dairy Replacements Female,2013,5.53578760277138e-06,Emissions
Methane,Agriculture,Digestate,Other cattle - Dairy In Calf Heifers,2013,5.36729852029611e-06,Emissions
Methane,Agriculture,Digestate,Other cattle - Heifers for breeding,2013,5.39914245088109e-06,Emissions
Methane,Agriculture,Digestate,Other cattle - Steers,2013,5.61309140462305e-06,Emissions
Nitrous Oxide,Agriculture,Beef females for slaughter - Digestate Direct,Spreading,2013,0.0117464285683686,Emissions
Nitrous Oxide,Agriculture,Other cattle - Beef females for slaughter - Digestate Indirect Deposition,Spreading,2013,0.0157142857102111,Emissions
Nitrous Oxide,Agriculture,Other cattle - Beef females for slaughter - Digestate Indirect Deposition,Storage,2013,0.0157142857110221,Emissions
Nitrous Oxide,Agriculture,Other cattle - Beef females for slaughter - Digestate Indirect Leach,Spreading,2013,0.0117857142829654,Emissions
Nitrous Oxide,Agriculture,Boar - Digestate Direct,Spreading,2013,0.0117464285680606,Emissions
Nitrous Oxide,Agriculture,Pig - Boar - Digestate Indirect Deposition,Spreading,2013,0.0157142857106471,Emissions
Nitrous Oxide,Agriculture,Pig - Boar - Digestate Indirect Deposition,Storage,2013,0.0157142857416854,Emissions
Nitrous Oxide,Agriculture,Pig - Boar - Digestate Indirect Leach,Spreading,2013,0.0117857142809074,Emissions
Nitrous Oxide,Agriculture,Broilers - Digestate Direct,Spreading,2013,0.0117464285693555,Emissions
Nitrous Oxide,Agriculture,Poultry - Broilers - Digestate Indirect Deposition,Spreading,2013,0.0157142857099773,Emissions
Nitrous Oxide,Agriculture,Poultry - Broilers - Digestate Indirect Deposition,Storage,2013,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Poultry - Broilers - Digestate Indirect Leach,Spreading,2013,0.0117857142817183,Emissions
Nitrous Oxide,Agriculture,Bulls for breeding - Digestate Direct,Spreading,2013,0.0117464285689577,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Digestate Indirect Deposition,Spreading,2013,0.0157142857084352,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Digestate Indirect Deposition,Storage,2013,0.0157142857062205,Emissions
Nitrous Oxide,Agriculture,Other cattle - Bulls for breeding - Digestate Indirect Leach,Spreading,2013,0.0117857142857241,Emissions
Nitrous Oxide,Agriculture,Cereal fed bull - Digestate Direct,Spreading,2013,0.0117464285663615,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Digestate Indirect Deposition,Spreading,2013,0.0157142857066774,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Digestate Indirect Deposition,Storage,2013,0.0157142857104202,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cereal fed bull - Digestate Indirect Leach,Spreading,2013,0.0117857142819275,Emissions
Nitrous Oxide,Agriculture,Cows - Digestate Direct,Spreading,2013,0.0117464285681156,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Digestate Indirect Deposition,Spreading,2013,0.0157142857081332,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Digestate Indirect Deposition,Storage,2013,0.015714285710744,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Digestate Indirect Leach,Spreading,2013,0.0117857142841366,Emissions
Nitrous Oxide,Agriculture,Dairy Calves Female - Digestate Direct,Spreading,2013,0.0117464285642102,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Digestate Indirect Deposition,Spreading,2013,0.0157142857097112,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Digestate Indirect Deposition,Storage,2013,0.0157142857094333,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Spreading,2013,0.0117857142832623,Emissions
Nitrous Oxide,Agriculture,Dairy Replacements Female - Digestate Direct,Spreading,2013,0.011746428571974,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Digestate Indirect Deposition,Spreading,2013,0.0157142857079167,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Digestate Indirect Deposition,Storage,2013,0.0157142857112458,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Digestate Indirect Leach,Spreading,2013,0.0117857142809848,Emissions
Nitrous Oxide,Agriculture,Dairy In Calf Heifers - Digestate Direct,Spreading,2013,0.011746428567215,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Digestate Indirect Deposition,Spreading,2013,0.0157142857096272,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Digestate Indirect Deposition,Storage,2013,0.0157142857059492,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Spreading,2013,0.0117857142821484,Emissions
Nitrous Oxide,Agriculture,Dairy Cows - Digestate Direct,Spreading,2013,0.011746428566636,Emissions
Nitrous Oxide,Agriculture,Dairy - Dairy Cows - Digestate Indirect Deposition,Spreading,2013,0.0157142857061705,Emissions
Nitrous Oxide,Agriculture,Dairy - Dairy Cows - Digestate Indirect Deposition,Storage,2013,0.0157142857100449,Emissions
Nitrous Oxide,Agriculture,Dairy - Dairy Cows - Digestate Indirect Leach,Spreading,2013,0.0117857142839997,Emissions
Nitrous Oxide,Agriculture,Deer - Direct,Grazing,2013,0.007143714283766,Emissions
Nitrous Oxide,Agriculture,Deer - Direct,Housing,2013,0.03142857142,Emissions
Nitrous Oxide,Agriculture,Deer - Direct,Spreading,2013,0.005712142855585,Emissions
Nitrous Oxide,Agriculture,Deer - Indirect Deposition,Grazing,2013,0.01571428571,Emissions
